"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AAA190000015"	"BELDEN LRC MEXICO S DE R.L. DE C.V.,BELDEN LRC MEXICO"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"San Nicolas de los Garza"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	64	0	0	0	0
"AAG1403901019"	"JESUS ALVARADO GARCIA,TALLER DEL SR. JESUS ALVARADO"	"Quimica"	"JALISCO"	"Guadalajara"	"Cr"	"Cromo (compuestos)"	"Kg"	3.7324	0	0	0	0	0	0	40	0.09135	0	0
"AAG1403901019"	"JESUS ALVARADO GARCIA,TALLER DEL SR. JESUS ALVARADO"	"Quimica"	"JALISCO"	"Guadalajara"	"Ni"	"Níquel (compuestos)"	"Kg"	15.4308	0	0	0	0	0	0	85	0.3622	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"62-53-3"	"Anilina"	"Kg"	0	0	0	0	912	0	0	0	0	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"7440-43-9"	"Cadmio"	"Kg"	0	0	0	0	0	0	0	4.2	0	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	1.2802	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	3.3271	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	10.6684	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"7440-02-0"	"Níquel (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	0	0	0	5.25	0	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"Pb"	"Plomo (compuestos)"	"Kg"	0	0	0	0	0	0	0	434	7.6813	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A DE C.V,AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"124-38-9"	"Bióxido de carbono"	"Kg"	473068.56	0	0	0	0	0	0	0	0	0	0
"AAM1503900040"	"ACEROS AMERICA S.A. DE C.V.,"	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ixtapaluca"	"124-38-9"	"Bióxido de carbono"	"Kg"	108524	0	0	0	0	0	0	0	0	0	0
"AAM7X2201411"	"AERNNOVA AEROSPACE MEXICO SA DE CV,AERNNOVA AEROSPACE MEXICO S.A. DE C.V."	"Automotriz"	"QUERETARO"	"Queretaro"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	104.6892
"AAM9M1103711"	"AMERICAN AXLE & MANUFACTURING DE MEXICO S DE RL DE CV,AMERICAN AXLE & MANUFACTURING DE MEXICO"	"Automotriz"	"GUANAJUATO"	"Silao"	"124-38-9"	"Bióxido de carbono"	"Kg"	16944770	0	0	0	0	0	0	0	0	0	0
"AARKE1901911"	"ALIANZA AUTOMOTRIZ RIVERO S.A. DE C.V.,"	"Otros"	"NUEVO LEON"	"San Pedro Garza Garcia"	"7439-92-1"	"Plomo (polvos respirables, humos o vapores)"	"Kg"	0	0	0	0	58	0	0	0	0	0	0
"AAT1412000676"	"EXPORTADORA DE PLASTICOS AGRICOLAS SA DE CV,EXPORTADORA DE PLASTICOS AGRICOLAS S.A. DE C.V."	"Articulos y productos plasticos"	"JALISCO"	"Zapopan"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	1.2375	0	0	0	0	0	0	0	0
"AAU1903900165"	"AUTOKAM AUTOMOTRIZ S.A. DE C.V.,"	"Otros"	"NUEVO LEON"	"Monterrey"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	2.295	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"124-38-9"	"Bióxido de carbono"	"Kg"	183892451	0	0	0	0	0	0	0	0	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"Cd"	"Cadmio (compuestos)"	"Kg"	0	53.6088	0	0	0	0	0	0	0	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"Ni"	"Níquel (compuestos)"	"Kg"	0	467.16	0	0	0	0	0	0	0	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"10024-97-2"	"Oxido nitroso"	"Kg"	559085	0	0	0	0	0	0	0	0	0	0
"ABA1605200103"	"AGROINDUSTRIAS DEL BALSAS S.A. DE C.V.,AGROINDUSTRIAS DEL BALSAS, S.A. DE C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"Pb"	"Plomo (compuestos)"	"Kg"	0	1286.6112	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"DURANGO"	"Gomez Palacio"	"As"	"Arsénico (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	2.2352
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"Kg"	10039265.484	0	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"DURANGO"	"Gomez Palacio"	"Cr"	"Cromo (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.6256
"ABA621000711"	"AUSTIN BACIS S.A. DE C.V.,AUSTIN BACIS"	"Quimica"	"DURANGO"	"Gomez Palacio"	"Ni"	"Níquel (compuestos)"	"Kg"	0	0	0	0	0	0	0	0	0	0	1.6256
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA SA DE CV,"	"Metalurgica (incluye la siderurgica)"	"BAJA CALIFORNIA"	"Tijuana"	"Cr"	"Cromo (compuestos)"	"Kg"	0	67.5631	0	0	0	0	0	0	0	0	0
