"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"7440-38-2"	"Arsénico"	"ton"	0	0.000002565	0	0	0	0	0	0	0.000002565	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"124-38-9"	"Bióxido de carbono"	"ton"	0.00000025306	0	0	0	0	0	0	0	0	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"7440-43-9"	"Cadmio"	"ton"	0	0.0000095	0	0	0	0	0	0	0.0000095	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"57-12-5"	"Cianuro inorgánico/orgánico"	"ton"	0	0.0000038	0	0	0	0	0	0	0.0000038	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C3"	"Cromo (compuestos)"	"ton"	0	0.00001083	0	0	0	0	0	0	0.00001083	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"7439-97-6"	"Mercurio"	"ton"	0	0	0	0	0	0	0	0	0.000000095	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C4"	"Mercurio (compuestos)"	"ton"	0	0.000000095	0	0	0	0	0	0	0	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C5"	"Níquel (compuestos)"	"ton"	0	0.000095	0	0	0	0	0	0	0.000095	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C6"	"Plomo (compuestos)"	"ton"	0	0.0000475	0	0	0	0	0	0	0.0000475	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"7440-38-2"	"Arsénico"	"ton"	0	0.00000002054	0	0	0	0	0	0	0	0	0
