"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"S/C4"	"Mercurio (compuestos)"	"ton"	0	0.000003423984	0	0	0	0	0	0	0	0	0
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"S/C5"	"Níquel (compuestos)"	"ton"	0	0.0003423984	0	0	0	0	0	0	0	0	0
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"S/C6"	"Plomo (compuestos)"	"ton"	0	0.0003423984	0	0	0	0	0	0	0	0	0
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"S/C3"	"Cromo (compuestos)"	"ton"	0	0.0003423984	0	0	0	0	0	0	0	0	0
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"7440-43-9"	"Cadmio"	"ton"	0	0.00005991972	0	0	0	0	0	0	0	0	0
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"7440-38-2"	"Arsénico"	"ton"	0	0.00035095836	0	0	0	0	0	0	0	0	0
"AACL71200111"	"AEROPUERTO DE ACAPULCO S.A. DE C.V."	"Otros"	"GUERRERO"	"Acapulco de Juarez"	"57-12-5"	"Cianuro inorgánico/orgánico"	"ton"	0	0.000078751632	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"S/C4"	"Mercurio (compuestos)"	"ton"	0	0.00000000002	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"S/C5"	"Níquel (compuestos)"	"ton"	0	0.000000004	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"S/C6"	"Plomo (compuestos)"	"ton"	0	0.000000001	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"S/C3"	"Cromo (compuestos)"	"ton"	0	0.0000000015	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"57-12-5"	"Cianuro inorgánico/orgánico"	"ton"	0	0.000000003	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"7440-38-2"	"Arsénico"	"ton"	0	0.0000000004	0	0	0	0	0	0	0	0	0
"AAGL70100111"	"AEROPUERTO DE AGUASCALIENTES S.A. DE C.V."	"Otros"	"AGUASCALIENTES"	"Aguascalientes"	"7440-43-9"	"Cadmio"	"ton"	0	0.0000000004	0	0	0	0	0	0	0	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C6"	"Plomo (compuestos)"	"ton"	0	0.000049172	0	0	0	0	0	0	0.000049172	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C5"	"Níquel (compuestos)"	"ton"	0	0.00004674	0	0	0	0	0	0	0.00004674	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C4"	"Mercurio (compuestos)"	"ton"	0	0.000000076	0	0	0	0	0	0	0	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C3"	"Cromo (compuestos)"	"ton"	0	0.000079515	0	0	0	0	0	0	0.000079515	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"7439-97-6"	"Mercurio"	"ton"	0	0	0	0	0	0	0	0	0.000000076	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"7440-38-2"	"Arsénico"	"ton"	0	0.000003553	0	0	0	0	0	0	0.000003553	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"7440-43-9"	"Cadmio"	"ton"	0	0.000005187	0	0	0	0	0	0	0.000005187	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"57-12-5"	"Cianuro inorgánico/orgánico"	"ton"	0	0.00002166	0	0	0	0	0	0	0.00002166	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C5"	"Níquel (compuestos)"	"ton"	0.00678	0.00001404	0	0	0	0	0	0	0.06	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C4"	"Mercurio (compuestos)"	"ton"	0	0.00000189	0	0	0	0	0	0	0	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C3"	"Cromo (compuestos)"	"ton"	0.00195	0.00000576	0	0	0	0	0	0	0	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"7440-43-9"	"Cadmio"	"ton"	0	0.000000189	0	0	0	0	0	0	0	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"7440-38-2"	"Arsénico"	"ton"	0	0.00000246	0	0	0	0	0	0	0	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"57-12-5"	"Cianuro inorgánico/orgánico"	"ton"	0	0.00000018	0	0	0	0	0	0	0	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C6"	"Plomo (compuestos)"	"ton"	0	0.00001404	0	0	0	0	0	0	0	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"7440-38-2"	"Arsénico"	"ton"	0	0.0000254649	0	0	0	0	0	0	0	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"7440-43-9"	"Cadmio"	"ton"	0	0.001273245	0	0	0	0	0	0	0	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C3"	"Cromo (compuestos)"	"ton"	0	0.0008768414	0	0	0	0	0	0	0	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C4"	"Mercurio (compuestos)"	"ton"	0	0.0000169766	0	0	0	0	0	0	0	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C6"	"Plomo (compuestos)"	"ton"	0	0.002801139	0	0	0	0	0	0	0	0	0
"AAL7Q1503311"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C5"	"Níquel (compuestos)"	"ton"	0	0.004838331	0	0	0	0	0	0	0	0	0
